id_persona,log_y,pred_loo,pred_cv5
4559835-1-1,13.743938761227865,13.941251550609548,13.936265487648315
4559835-1-2,11.918390573078392,13.44917475530069,13.536664699114663
4559836-1-2,13.743938761227865,13.811604489473984,13.804568865876206
4559836-1-1,13.743938761227865,13.7092423694451,13.722483004363824
4559837-1-1,13.740377108265063,13.644457748685003,13.661729004122531
4559838-1-1,13.777171221284611,13.87324232488876,13.856299755485123
4559838-1-4,12.89921982609012,12.922014605854974,13.01358439738025
4559838-1-2,14.403297222866392,14.006186828893835,13.998650846165221
4559839-1-2,13.56864023998032,13.99558085775386,14.005781923769677
4559839-1-1,13.56864023998032,13.48998937199139,13.460071316496162
4559840-1-2,12.206072645530174,12.173383529389689,12.195071002392195
4559840-1-1,14.97239175475636,14.76503623358185,14.77315890938794
4559841-1-2,13.824183836108876,14.298016551951248,14.298647050436523
4559841-1-1,13.774615058138403,14.205105123252446,14.168743515554524
4559841-2-2,14.33957473905015,14.044848884791364,14.027969102059693
4559841-2-1,13.774615058138403,14.00912433779021,13.981437647027851
4559842-1-2,13.815510557964274,13.799458884583832,13.791723298731032
4559843-1-3,14.109952946647944,14.150529553073882,14.18233065895946
4559844-1-1,13.644388180600252,13.612551746910805,13.600739005415855
4559844-1-3,14.28551418721001,13.84219276975227,13.89200825828616
4559845-1-2,14.22097566607244,14.520134321336931,14.499364494918966
4559847-1-2,13.90995161018662,13.64007393100287,13.639924863643287
4559848-1-2,14.058326041759958,14.206934845621797,14.17565478308214
4559849-1-1,14.521080258522776,14.180335655802944,14.16956348530969
4559850-1-2,14.22097566607244,13.830600261804468,13.834298196405046
4559850-1-1,13.857014899632755,14.73187494493126,14.716721611622164
4559851-1-1,13.710150042306449,13.415121026477335,13.423714497598658
4559853-1-2,13.304684934198283,13.508620065759727,13.512606534505851
4559853-1-1,13.817053679239985,13.942765509853455,13.961897871613886
4559854-1-1,13.997832114758229,14.474532250665993,14.462323932702656
4559854-1-2,14.581598324190264,14.555399327981988,14.582379388010951
4559855-1-2,15.12294209320127,14.56935172445286,14.57523804893055
4559855-1-1,12.206072645530174,12.546466927147298,12.548075769881986
4559856-1-1,13.592367006650065,13.704773065129778,13.714146592713375
4559857-1-1,12.206072645530174,12.26961126346272,12.32964059393602
4559857-1-2,15.03928598958639,14.809592529104185,14.796549049876596
4559859-1-2,13.805590958513893,14.090541098836328,14.070401551734557
4559859-1-1,13.592367006650065,13.704418776337896,13.716716246641004
4559860-1-2,14.22097566607244,14.388080442781748,14.427526505147128
4559861-1-1,13.945480694963916,14.192777266461839,14.198573059486101
4559862-1-1,13.997832114758229,14.023980864833812,13.97807475334735
4559862-1-2,14.502745797387467,14.105325691539505,14.071911874480326
4559863-1-2,15.60727002719233,14.412237062777415,14.28773846202006
4559863-1-1,13.88305483073856,14.194117941297304,14.191472148665023
4559864-1-1,13.56864023998032,13.340237735066443,13.359984370929133
4559865-1-3,13.56864023998032,13.42314594572113,13.390419682216088
4559866-1-2,12.765688433465597,12.60390550982515,12.610529240654703
4559866-1-1,13.997832114758229,13.489222745674565,13.472263383329032
4559867-1-1,14.944759789154618,15.113750630384086,15.151575837134704
4559868-1-1,14.403297222866392,13.796519964020131,13.802125062306487
4559871-1-1,14.288558065533453,14.682700673721216,14.687710492535203
4559871-1-4,13.592367006650065,13.21603211460934,13.241336570713571
4559872-1-1,15.648092021712584,15.364542320490735,15.347117563649116
4559874-1-4,15.003353980360329,14.415852926638502,14.425562294760041
4559874-1-1,14.468639782657403,14.263064611901417,14.265903333092242
4559874-1-2,13.592367006650065,13.78283615893476,13.80580744108212
4559874-1-3,14.403297222866392,13.78629742599835,13.800418504676344
4559875-1-7,14.419279927373005,14.207054403124552,14.157918045232474
4559875-1-1,13.122363377404328,14.917572047258904,14.923467655072761
4559875-1-2,13.122363377404328,14.161689658555286,14.216366471934505
4559875-1-6,12.765688433465597,13.204161697029274,13.180083621393328
4559877-1-2,13.64461391261178,13.510639689803073,13.478748965416967
4559879-1-1,13.710150042306449,13.318876319107464,13.304429519722094
4559880-1-5,13.675619557261449,13.840880728013564,13.856870486854078
4559880-1-4,13.675619557261449,13.965598245744328,13.948566625073598
4559881-1-1,16.11809565095832,14.828764559445705,14.832791112458459
4559881-1-2,14.914122846632385,13.417654402001006,13.365145331653537
4559881-1-3,14.50865773852422,15.479964263047554,15.38175989073065
4559883-1-3,13.790192749979983,13.97132020762902,13.986907548940932
4559883-1-2,13.527828485512494,13.180852368061052,13.193848147876444
4559883-1-5,13.745931420907242,13.970113819866468,13.980537644580343
4559883-1-4,11.982929094215963,12.760280455440775,12.878948219972408
4559884-1-1,15.009433026436708,14.48854352681389,14.477953236413473
4559885-1-3,15.49260711887219,16.525406605943967,16.539614713079335
4559885-1-4,14.99416555430592,15.670112784615915,15.521010471576353
4559886-1-1,12.611537753638338,13.480006373087793,13.428326988821386
4559887-1-2,11.289781913656018,12.480964232444734,12.677538518828948
4559888-1-1,13.527828485512494,13.881653469535493,13.856569015073054
4559889-1-3,11.156250521031495,12.089374011263377,12.057463299772714
4559889-1-2,14.077874822431763,14.429142915084876,14.446610570910796
4559889-1-1,13.743938761227865,13.691196460752202,13.655279378411455
4559890-1-2,15.687312734865866,15.117453469445948,15.129524616773487
4559890-1-5,13.64461391261178,13.918812333373841,13.90836456824062
4559890-1-4,14.588700484659292,14.89668475612114,14.825485977085426
4559890-1-1,15.761420707019589,15.949432462399907,16.013352636643983
4559891-1-1,13.997832114758229,14.247492347873788,14.23405558413237
4559892-1-1,14.73180128983843,13.945611003474239,13.97195918427173
4559892-1-2,10.596634733096073,12.529626271683409,12.562303232974081
4559892-1-3,13.815510557964274,13.157450866308796,13.11196788495318
4559893-1-1,12.388394202324127,11.871709764230053,11.896808657950814
4559894-1-1,14.29112342597452,13.997545140340032,14.010577937908447
4559896-1-1,13.824278630819848,14.577275468892974,14.525417385412876
4559896-1-3,14.263698812258076,14.08911645061408,14.087145730337307
4559897-1-1,13.815510557964274,13.104160358089338,13.07144993146074
4559899-1-1,13.815510557964274,13.675337771341427,13.701937391980861
4559900-1-2,15.201804919084164,15.891559913378979,15.764477694832554
4559901-1-2,13.527828485512494,13.717989146477427,13.680552412994686
4559901-1-1,13.589749443192984,13.640487791653987,13.589768044306084
4559902-1-1,14.637490610367188,14.145151263866897,14.20436438705137
4559902-1-3,15.150511624696614,14.616042063786736,14.694623246560855
4559903-1-1,13.742373374058506,14.050704719254854,14.061595747378997
4559903-1-2,13.639171047996973,14.15806298844887,14.13800902534843
4559904-1-1,13.458835614025542,14.1053975167295,14.12595083837808
4559905-1-2,14.264382716454817,13.956080742068846,13.938574511998645
4559906-1-3,14.77102200299171,14.483607506096144,14.498138100785095
4559907-1-2,13.696964606361512,14.063467261231928,14.052427933834329
4559908-1-1,13.97006686979746,14.050797740053579,14.05913738337001
4559908-1-2,13.677557977705789,13.932589633796711,13.920984274430666
4559908-1-3,14.22097566607244,14.099687801920801,14.10985845755604
4559909-1-1,14.72846242201773,14.788932199389242,14.764320351974632
4559909-1-2,15.326968098802876,15.076151763542331,15.05901703843594
4559910-1-2,14.426181561948848,14.599554455245798,14.614348197643562
4559910-1-1,15.139042619530636,14.713286076165431,14.687443728582101
4559911-1-1,14.601996316908265,14.221962415034765,14.182047124869513
4559911-1-2,14.601996316908265,14.439596695409167,14.475842040481004
4559912-1-2,12.611537753638338,13.443386115311082,13.464105949501853
4559913-1-3,13.56864023998032,14.120804451556374,14.132746304580925
4559913-1-2,16.11809565095832,14.823394264915327,14.764626676672554
4559914-1-2,13.678431164335768,13.809098055947311,13.842859290514623
4559914-1-1,13.56864023998032,14.062919093182632,14.0359000994478
4559914-1-3,14.526825022021402,15.208250732848986,15.20238273550647
4559915-1-1,13.710150042306449,13.385138691500611,13.387141273018942
4559915-1-3,11.695247021764184,11.977277204603517,11.980429042775636
4559916-1-2,13.56864023998032,12.809955755562092,12.847444359147836
4559917-1-1,13.743938761227865,14.230104992829972,14.217583020682575
4559917-1-2,13.938550308409337,14.388265162036415,14.404567954660138
4559917-1-3,13.815510557964274,14.050180534003834,14.007571354689802
4559918-1-1,13.304684934198283,13.230766427136633,12.994021451301919
4559919-1-1,14.566140134598475,14.516170456082243,14.488388343450808
4559919-1-2,15.399630662414085,15.117087748938191,15.146562060499711
4559920-1-1,13.592367006650065,13.883366246989201,13.92342142983866
4559920-1-2,14.077874822431763,13.560371851245778,13.709057381646602
4559920-1-4,13.592367006650065,13.072164266625597,13.17886792359942
4559920-1-3,13.541073712262516,12.121641232179089,12.041508524923849
4559921-1-1,14.914122846632385,14.303262583091206,14.354166521386976
4559922-1-1,13.304684934198283,12.891163765365109,12.985817778981893
4559923-1-2,13.973833415000485,15.48522276633506,15.546491791225003
4559923-1-1,16.811242831518264,16.12212298693888,16.04140768323532
4559924-1-2,13.766971034256898,13.77944682073643,13.767532023545924
4559925-1-2,13.304684934198283,11.89900487277156,11.846243761992682
4559925-1-1,13.815510557964274,13.405544369476807,13.441241014444186
4559926-1-2,13.885233429602934,13.811873140858523,13.94863986798978
4559927-1-2,13.527828485512494,12.956358438768339,13.017230173135836
4559927-1-1,13.776720871905466,14.519284024999752,14.565547314225478
4559928-1-2,12.611537753638338,12.56577092210949,12.632734173663335
4559928-1-1,14.50865773852422,13.308188094856217,13.259290059011313
4559930-1-1,13.304684934198283,12.89402393735808,12.842889363395992
4559931-1-3,14.261797660592691,14.621325910124495,14.599748329483294
4559931-1-1,15.424948470398377,14.749617878977961,14.763622265423644
4559931-1-4,13.815510557964274,13.330263776982463,13.21124525513894
4559933-1-1,11.512925464970229,12.875528116978407,12.818063718539468
4559935-1-1,13.650528229141244,14.015579981748276,13.992941275391965
4559935-1-2,13.56864023998032,13.83728382400499,13.819458718192678
4559935-1-3,13.650528229141244,13.7622571070637,13.820112964823176
4559936-1-1,15.641403060407423,15.298575163057633,15.33724176605692
4559936-1-2,14.04589979577733,14.085884416409908,14.087466368696914
4559936-1-3,15.83398499340533,14.34680224970062,14.343869433823286
4559936-1-4,13.669520954525714,13.83511393967733,13.80538473498124
4559936-1-5,14.688371731911094,14.883150450996252,14.870666811901566
4559937-1-1,13.743247680652605,13.948030359899866,13.957809216606531
4559937-1-2,13.738758757435804,14.139327003992845,14.100334567099445
4559938-1-1,13.806590580489708,14.37155463744922,14.36811901551272
4559940-1-1,12.765688433465597,13.298778219330792,13.284804725827135
4559940-1-2,13.675619557261449,13.685430228340595,13.689312320055759
4559941-1-1,14.081951884522864,14.059809895115507,14.0424981250285
4559942-1-1,13.592367006650065,14.460709069653962,14.513299373030907
4559942-1-2,14.50865773852422,14.097102574052581,14.101645467222859
4559943-1-1,13.807027679875432,14.360057060977784,14.360658928046846
4559943-1-2,10.819778284410283,11.393597280387034,11.424125819537132
4559944-1-1,13.705829262835188,13.710131342145399,13.717854387219388
4559944-1-3,13.592367006650065,13.52454485330198,13.480724561465285
4559946-1-1,15.226497531674536,15.177928468949418,15.24583938306144
4559946-1-5,13.56864023998032,13.709249370133582,13.662989157291936
4559947-1-1,15.974994845779184,15.137516629661642,15.174549306059765
4559947-1-3,15.068273526459642,15.012127357746014,15.002071002135377
4559948-1-1,15.068273526459642,15.199041983670217,15.250340210012373
4559948-1-2,14.689241640637023,14.858369857122547,14.835553437131969
4559949-1-2,13.487006490992238,13.241158891629894,13.194971853161949
4559949-1-4,14.261797660592691,15.083739786174249,15.18753280746123
4559952-1-1,13.592367006650065,13.440332447750684,13.44238200831593
4559952-1-2,13.592367006650065,13.20637569838197,13.205156905887412
4559953-1-1,13.997832114758229,14.27040978269845,14.337445284513878
4559954-1-1,12.206072645530174,13.66447807066821,13.57622474550591
4559955-1-2,14.96555499387943,14.832079418560317,14.78069286262258
4559955-1-3,14.900136576488627,14.737687441675105,14.647515551791855
4559956-1-1,15.876024089758593,15.308002848617098,15.278350746025865
4559956-1-2,14.684010591037046,15.042286614630834,15.07906349053058
4559956-1-3,14.077874822431763,14.8053505123327,14.765023107747208
4559957-1-1,13.592367006650065,13.611277575864275,13.634721805667434
4559958-1-1,14.845129975145433,14.220932555899878,14.303979549346964
4559960-1-1,13.592367006650065,13.595978715192958,13.596453605152435
4559960-1-2,13.815510557964274,13.901934988715128,13.888131381352375
4559961-1-1,15.373655176010825,14.201689053156652,14.188507634616823
4559961-1-2,14.354923638582177,14.924609690558903,14.948129419747955
4559963-1-1,15.119328674635492,15.155191023646772,15.261046134437837
4559964-1-2,13.069665610364526,13.363556409449291,13.470564909074032
4559966-1-1,14.50865773852422,13.934557724114521,13.919956440658163
4559966-1-3,14.28551418721001,14.39901260687574,14.408336736423335
4559967-1-1,13.592367006650065,13.737637096748369,13.763217691846371
4559967-1-2,13.764217263576723,13.604495453395652,13.595587709489976
4559968-1-1,14.077874822431763,13.591670128058192,13.629050804765587
4559968-1-4,14.403297222866392,13.733191919759456,13.75347369826968
4559969-1-1,13.735875183985767,14.229266462673149,14.2254347586447
4559971-1-1,15.319587954740548,15.182973418931857,15.219939967182743
4559974-1-1,13.76854440115654,14.282444904875053,14.307883588621193
4559976-1-1,13.815510557964274,13.781720948717,13.757941891867205
4559977-1-1,15.915571366438682,15.892460794031013,15.898592788304873
4559977-1-2,13.122363377404328,13.79426198314303,13.891160360901056
4559979-1-1,15.732433170146336,14.90885610868299,14.931639853346297
4559979-1-2,15.91964471223448,15.475806496222425,15.440112709510267
4559980-1-1,15.89495209964411,15.89216529754063,15.90727504694665
4559981-1-1,13.709097266109788,14.031326394687596,14.045024215161572
4559982-1-1,14.077874822431763,13.61399832306069,13.622908753112226
4559982-1-5,13.458835614025542,13.32012445275267,13.342742023932296
4559983-1-1,14.039888846676424,14.137423994513485,14.150293701340463
4559983-1-3,13.675619557261449,13.83776972549199,13.839716597204523
4559983-1-4,13.709097266109788,13.977379826165041,13.943483178656999
4559984-1-1,15.680881870342027,14.984884684204207,14.87040521278791
4559985-1-1,14.08620741361396,14.168633745181388,14.154216544523726
4559985-1-2,13.711097371226456,13.67585631295692,13.676767944760812
4559985-1-3,13.592367006650065,13.495510409882405,13.502126378461423
4559986-1-1,12.89921982609012,13.03362899865565,13.179447055239697
4559986-1-3,13.818292995891111,13.838273503644599,13.830414636464631
4559988-1-2,13.813508555293602,13.627051435174577,13.573359202686714
4559989-1-1,13.458835614025542,13.204739889198509,13.184648589720233
4559989-1-2,11.512925464970229,12.06259409062529,12.183257986364659
4559990-1-2,12.611537753638338,13.599337672324275,13.545997592486163
4559990-1-7,13.743938761227865,13.729768562141206,13.711411945677009
4559991-1-2,13.96473142764972,13.78662050059323,13.782849306200475
4559992-1-1,16.012735135300492,14.860951520548198,14.893045377090845
4559994-1-1,15.230554352613066,14.63919561399483,14.62130547951242
4559995-1-1,13.729092822916211,14.029966730866997,14.0403106605418
4559996-1-2,13.743938761227865,13.409573080267407,13.423055977813194
4559997-1-1,15.355955563197137,15.436816063578126,15.471263660338499
4559997-1-2,15.399630662414085,15.704359566086291,15.651246149380457
4560000-1-1,13.708615184458989,14.213850962468806,14.202903038086188
4560001-1-1,14.218669258357815,14.486365788987522,14.537432150693121
4560002-1-1,13.56864023998032,13.833653775391612,13.836295635228108
4560002-1-3,13.675619557261449,14.025708866036666,14.029761302939548
4560002-1-4,13.675619557261449,13.99837761163738,13.995785961492004
4560003-1-1,13.38472764187182,13.713996505877802,13.724591744950342
4560003-1-2,13.235692062711331,13.328785857020225,13.326284687961707
4560004-1-3,13.675619557261449,13.756496405131474,13.718971719961578
4560005-1-2,14.287647301128978,14.23751985197909,14.232672497921033
4560006-1-1,14.077874822431763,13.951847528099618,13.983485637495566
4560007-1-1,13.527828485512494,13.396932096948522,13.408590024101468
4560008-1-2,10.596634733096073,11.478831463330117,11.451440259915376
4560009-1-1,13.675619557261449,13.819846209034369,13.821569102930862
4560011-1-1,13.96669484238793,13.897248484872657,13.903339123743832
4560011-1-4,13.96669484238793,14.055123178738887,14.04956582957094
4560013-1-1,13.997832114758229,13.919438458249486,13.906838125109278
4560013-1-2,13.710150042306449,13.41652469579656,13.425013807764987
4560013-1-3,13.122363377404328,13.27350238154388,13.274183420014262
4560014-1-1,12.89921982609012,13.577902365204036,13.58245695897259
4560014-1-2,14.210428742293097,13.82860623272177,13.83804283797982
4560015-1-1,13.743938761227865,14.012461744775548,14.02055096265781
4560015-1-2,13.743938761227865,13.6949661545679,13.645089259790904
4560016-1-1,13.997832114758229,15.471873842116972,15.434825766845574
4560017-1-1,14.549479753044476,14.434595753147118,14.46984186261613
4560017-1-2,14.549479753044476,14.361024532699105,14.361787356343056
4560018-1-1,14.055742762960064,14.265927779200322,14.2727292681782
4560019-1-1,14.22097566607244,13.909129866713121,13.929864309320447
4560022-1-1,13.83402553060853,14.358359738836871,14.381236469977566
4561874-1-1,15.530148943250031,15.578327065674744,15.55924500027292
4561874-1-2,14.949597208016392,14.738080395213366,14.704934144881204
4561874-1-3,13.56864023998032,13.820112314929311,13.824347233634857
4562153-1-1,13.304684934198283,12.814283075526046,12.782204407539409
4562155-1-1,13.592367006650065,13.783798290269027,13.794381408601772
4562155-1-2,11.56171562913966,12.994424117011699,12.990625141705019
4562156-1-1,13.743938761227865,13.881231150152292,13.905660454888796
4562156-1-2,13.743938761227865,13.611378170016925,13.623330238376992
4562158-1-2,13.73393892687444,13.191937581609823,13.173223710883326
4564442-1-2,13.802931775757417,14.002536242974529,14.012544044967473
4564442-1-1,13.853009597580163,13.748373614990594,13.66692112907119
4564442-1-3,14.077874822431763,14.061610586121802,14.091596683571352
4564444-1-1,13.815510557964274,13.76782382788034,13.754316446067781
4564444-1-2,13.122363377404328,12.522253760121089,12.544539510271314
4564444-1-8,13.304684934198283,12.652203896513889,12.707145559708309
4564445-1-1,12.539564216699816,12.493598193880496,12.459533265665863
4564448-1-2,12.676076274775909,12.544974403360216,12.491795917562827
4564448-1-1,13.803651516681764,13.863874947092974,13.897062547729478
4564448-1-4,13.803651516681764,14.037582040507717,14.02477747489944
4564449-1-1,14.182234837756008,14.333335168321286,14.284560074308729
4564450-1-1,14.827111469642754,14.51731921984124,14.471129990780367
4564451-1-2,15.026955352315015,14.855242246667022,14.819175166999527
4564452-1-1,13.917784953949775,14.719660607108235,14.711596120482396
4564453-1-2,14.686803923907693,14.289467040193527,14.346647728833327
4564453-1-1,14.43966484471584,14.446364227085931,14.36302937937524
4564454-1-2,13.815510557964274,13.559450326757919,13.572548493132196
4564455-1-1,13.996542116401349,13.993401821243706,13.935269188921382
4564456-1-1,13.857341743080353,13.875886405489458,13.894717945093628
4564457-1-1,14.72846242201773,15.172409520720691,15.093543046831767
4564457-1-3,14.14039999000759,13.889950285289244,13.846617409656995
4564458-1-1,14.038654109278484,14.06747182387956,14.100044768087821
4564459-1-1,15.068273526459642,14.180243768764552,14.169574377240277
4564459-1-3,14.195657858088149,13.658200296163425,13.694655975171317
4564460-1-1,14.194957698503709,14.031011631955627,14.024659710469027
4564460-1-2,14.086364357214894,14.060766317607944,14.044652053867967
4564461-1-1,14.131447943922051,14.318107015868389,14.319656139369247
4564461-1-2,14.143526425786495,14.448417194110421,14.437152574684367
4564462-3-1,13.592367006650065,13.639209714499005,13.542292343744844
4564464-1-1,14.690979295318174,14.203316453697326,14.225905739891076
4564464-1-2,13.883169206438088,14.366277904627818,14.281725557248961
4564464-1-4,13.840896588621344,13.987376474036408,13.994572152615165
4564465-1-1,13.487006490992238,13.520748744809161,13.546190548219133
4564465-1-2,13.997832114758229,13.686918434962497,13.689498909078942
4564466-1-1,14.22097566607244,13.961673353729672,14.04843946141361
4564466-1-3,14.588700484659292,14.320748655117308,14.317117633168303
4564466-1-4,12.971540487669746,12.827531931202603,12.775581580439795
4564467-1-1,13.458835614025542,13.601146513023783,13.618297305950454
4564468-1-1,15.28824920822654,15.01886508882435,15.11141315964425
4564468-2-1,13.92574909421057,13.938112206412935,13.949235594536814
4564469-1-1,13.815510557964274,14.378875431945715,14.377565140190896
4564469-1-2,14.50865773852422,14.529262852831344,14.554593733806385
4564470-1-1,14.44109237444928,14.781542048739674,14.777606550254625
4564471-1-1,13.774615058138403,13.975874866826333,13.976166360709813
4564471-1-2,13.692724653804394,13.571450283537756,13.590012769213734
4564472-1-1,12.388394202324127,12.019759124930303,12.027504798533995
4564472-1-2,13.707316030285314,13.735279503195848,13.753492355129044
4564473-1-3,13.56864023998032,13.817831952493718,13.851516725905213
4564473-1-1,14.232779723257352,14.137957724515527,14.15509502183605
4564473-1-2,13.815510557964274,14.051865189761603,14.08653759349175
4564474-1-2,14.588700484659292,14.672319950775186,14.66039689887363
4564474-1-1,12.206072645530174,13.862237823694468,13.814332738629012
4564475-1-1,14.22097566607244,13.517775631623373,13.551347544590197
4564475-1-4,11.512925464970229,12.15891827433111,12.205428356055357
4564476-1-1,13.527828485512494,13.910037685154936,13.915582105258142
4564477-1-4,13.627023231821388,13.828363341101673,13.7758220560962
4564477-1-1,13.997832114758229,13.729404876651035,13.752837001506165
4564478-1-1,13.997832114758229,13.766975879472716,13.812335782683421
4564479-1-1,13.304684934198283,13.559297412398877,13.571084516431004
4564479-1-3,12.206072645530174,12.845510628855578,12.820545419340329
4564479-1-2,13.304684934198283,13.412448282611983,13.394738788021279
4564479-1-5,13.017002861746503,13.439908341754444,13.437166656443209
4564479-1-6,13.38472764187182,13.532816949429607,13.570455502346478
4564479-1-7,13.304684934198283,13.35604697497629,13.372682563439124
4564479-1-8,13.217673557208654,13.409431567939953,13.432439318098076
4564480-1-1,13.89605556254252,13.75642146712384,13.759269804200612
4564480-1-5,13.743938761227865,13.897445866102885,13.905993381190582
4564481-1-1,13.743938761227865,14.034336323599016,14.063691783000548
4564482-1-2,14.253765488895429,15.075468554411271,15.06331369917383
4564483-1-2,13.803651516681764,13.731863438928343,13.70226928372076
4564483-1-3,13.081541382884074,12.774644911002467,12.823560287537797
4564484-1-1,14.50865773852422,14.400769143488958,14.338454120266103
4564484-1-3,14.077874822431763,14.893697102934688,14.931734297828886
4564484-1-4,14.513355001590138,14.44745202037245,14.442729003238972
4564486-1-1,14.914122846632385,14.157991666362285,13.982443846373977
4564486-1-2,12.206072645530174,13.728341204652324,13.744503643771267
4564487-1-1,13.641157170819495,13.83890896068581,13.837423721734167
4564488-1-1,14.22097566607244,14.289182396980692,14.274337252632195
4564489-1-2,13.487006490992238,13.338370583237943,13.377004904927308
4564489-1-1,13.687677186454389,13.34907132587239,13.368219869683001
4564490-1-1,14.151982794585487,13.489374739745575,13.522334922930124
4564490-1-2,13.997832114758229,13.519748732469672,13.51878070679845
4564490-1-4,14.008057469670002,13.795242634505335,13.763181554513364
4564492-1-2,12.89921982609012,14.044386976254048,14.048742910826425
4564494-1-1,13.997832114758229,13.673974452881852,13.716323791268048
4564494-1-3,13.74414310599848,13.813962285805324,13.77363885808359
4564497-1-1,14.45957830752117,14.124963713399126,14.14080935693699
4564498-1-1,14.77102200299171,14.166970263956669,14.151823150805885
4564498-1-2,14.914122846632385,14.187314406372117,14.1748509557729
4564500-1-3,13.458835614025542,12.515267693724601,12.438771723811959
4564500-1-2,13.743938761227865,13.835662681398144,13.832867613249567
4564501-1-1,15.257476116454626,14.645872734624328,14.652564481170877
4564502-1-1,14.304090572782943,14.167780666390492,14.191713569695086
4564504-1-2,13.700473724602691,13.96478828743733,13.977572170990655
4564504-1-1,13.6673971483408,13.923580827357778,13.900038516360203
4564505-1-3,14.22097566607244,13.708196470558022,13.683380116576046
4564505-1-2,11.512925464970229,12.662956250292549,12.691975440042304
4564508-1-1,11.289781913656018,12.80829230285858,12.816588908286297
4564509-1-1,14.403297222866392,13.924703639362917,13.913782043770876
4564509-1-2,14.960184450394426,14.11565258545516,14.11095278215283
4564511-1-7,13.675619557261449,12.983770119427396,12.96877300565953
4564511-1-6,12.542544882151386,12.706625851703786,12.694672974309102
4564512-1-2,14.349003891930316,14.257162896008042,14.209365901003496
4564512-1-1,13.743938761227865,13.89924890245898,13.909987232469227
4564513-1-1,13.458835614025542,13.814488615268115,13.808700833388428
4564513-1-2,13.458835614025542,13.604556095059376,13.60545643357285
4564514-1-1,13.76496540470198,13.584903812056995,13.599574690200011
4564516-1-1,13.42984807715229,13.152739422047567,13.156429337959734
4564516-1-3,13.743938761227865,13.961843882362892,13.94561871300901
4564517-1-3,13.777281033421222,13.443447662216673,13.522453963085374
4564518-1-1,14.303845143894732,13.723635810844486,13.673181528865841
4564518-1-2,13.997832114758229,13.974201419996056,14.014326877557405
4564519-1-1,13.122363377404328,13.392223526333874,13.397723437179152
4564520-1-1,12.206072645530174,13.320634353238791,13.316578652547477
4564522-1-1,14.134570196392986,14.502262419413718,14.51772362736224
4564522-1-2,14.01903164175256,14.130633711643135,14.117459778447742
4564523-1-1,14.50865773852422,13.07930994781938,13.09462651745447
4564523-1-2,11.982929094215963,10.903108451971285,11.061490551741334
4564524-1-1,13.899892491411894,13.976751049133336,13.995411901003466
4564524-1-2,13.605088247459216,13.780394036808671,13.778244718125078
4564525-1-1,13.846155845010108,13.96932108090524,13.971995310808847
4564525-1-6,13.802546574994848,13.764502661626109,13.777142092029731
4564526-1-1,13.592367006650065,13.397798970906925,13.425174874690782
4564527-1-1,14.07649772081629,14.559170964856234,14.551773336989232
4564528-1-1,13.884037404211664,13.99152656191392,13.990526470756743
4564529-1-1,13.997832114758229,12.98832814344015,13.006064653646895
4564529-1-2,13.751730149386743,13.715953703083823,13.715452328540513
4564530-1-1,14.047793319182771,13.975314168202255,13.979943716654677
4564530-1-3,12.89921982609012,12.858771649748498,12.860758063498537
4564530-1-2,13.886590100837402,14.024666731579348,13.939579192754532
4564531-1-1,14.470436525704022,14.195936797803514,14.22034417232323
4564531-1-3,14.301018373745976,15.031148291727801,15.01903534856432
4564531-1-5,14.652036285268483,14.545437696588813,14.564816944460567
4564532-1-3,13.675619557261449,13.705100844144894,13.716893201533187
4564532-1-2,13.458835614025542,13.479447466700167,13.500726714721049
4564532-1-1,13.675619557261449,13.971218405510767,13.9750383689527
4564533-1-1,13.73135290069499,13.961592236383467,13.979034393108881
4564533-1-3,13.675619557261449,13.643333473375566,13.669471195890193
4564533-1-4,13.675619557261449,13.783039181547133,13.76894641883541
4564534-1-1,13.633188976170318,13.889175647598087,13.843921710392015
4564534-1-3,13.633188976170318,13.8789474869053,13.918722007546755
4564534-1-4,13.633188976170318,14.180160612370717,14.137300856392361
4564535-1-1,14.419826524817603,14.14040026824563,14.170698594657132
4564536-1-2,12.206072645530174,13.07052257486068,13.122394965211473
4564537-1-1,12.429216196844385,13.614581623578866,13.612252640215818
4564537-1-2,10.308952660644293,11.321258750259876,11.278583735196234
4564538-1-1,13.122363377404328,13.574604761790209,13.575697979394096
4564539-1-1,13.871890891400382,13.592408261147153,13.60595751969533
4564540-1-1,13.815510557964274,13.8683521998193,13.852711565419058
4564541-1-1,13.737549016494562,13.849636368707865,13.889047478024727
4564542-1-1,13.769338535344216,14.000489291128835,13.998966545973342
4564542-1-2,13.675619557261449,13.803998318484352,13.846081519598398
4564545-1-1,13.815510557964274,13.500270835184182,13.541376046086631
4564546-1-1,13.56864023998032,14.152967962350937,14.149391733188486
4564546-1-2,14.73180128983843,13.473538582608988,13.523762446343353
4564549-1-1,13.845069360205818,13.801898809144088,13.898620889340023
4564549-1-2,10.819778284410283,11.852191748375352,11.79647844225162
4564550-1-1,13.499657637117226,13.188128158630908,13.238739547518936
4564550-1-3,13.56864023998032,13.14469432855652,13.11231892964049
4564551-1-1,13.969661202077246,14.2088310588687,14.211681704997286
4564552-1-2,14.116141585897209,14.400995580382341,14.43173238716061
4564552-1-1,14.22097566607244,14.869298367526687,14.842359772935435
4564553-1-1,12.611537753638338,13.18356428386972,13.167467764718152
4564554-1-2,13.726679344257658,14.208595664455007,14.218301926745191
